ts,art_cnt,tone_avg,tone_pos_ratio,topic_cnt,OIL_CORE_art_cnt,OIL_CORE_tone_avg,OIL_CORE_tone_pos_ratio,OIL_CORE_topic_cnt,GEOPOL_art_cnt,GEOPOL_tone_avg,GEOPOL_tone_pos_ratio,GEOPOL_topic_cnt,USD_RATE_art_cnt,USD_RATE_tone_avg,USD_RATE_tone_pos_ratio,USD_RATE_topic_cnt,SUPPLY_CHAIN_art_cnt,SUPPLY_CHAIN_tone_avg,SUPPLY_CHAIN_tone_pos_ratio,SUPPLY_CHAIN_topic_cnt,MACRO_art_cnt,MACRO_tone_avg,MACRO_tone_pos_ratio,MACRO_topic_cnt,ESG_POLICY_art_cnt,ESG_POLICY_tone_avg,ESG_POLICY_tone_pos_ratio,ESG_POLICY_topic_cnt
2025-09-02 21:00:00,7649,-0.9232828276452666,0.43183966138671015,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-02 22:00:00,6385,-1.1599661447282976,0.4147111836329026,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-02 23:00:00,6674,-1.290101288599542,0.4059734978429319,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 00:00:00,5810,-1.2977856135874442,0.40438600576640577,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 01:00:00,5355,-1.0388163051122097,0.42240729922575815,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 02:00:00,4928,-0.8796577848145203,0.4333117051914863,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 03:00:00,3862,-0.985165238385209,0.42716980054462045,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 04:00:00,3707,-0.741605866274735,0.4446614099598306,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 05:00:00,3901,-0.4451125622676241,0.46631328441458375,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 06:00:00,4340,-0.6312744548206686,0.45304255916582115,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 07:00:00,4454,-0.34445708212888626,0.47424349199103083,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 08:00:00,4945,-0.2779618070706647,0.47955449281922563,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 09:00:00,4537,-0.4217108418275336,0.46907612963044326,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 10:00:00,4680,-0.2664737415436497,0.4795865004731674,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 11:00:00,5839,-0.16678534308661816,0.48760584458760003,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 12:00:00,6244,-0.3497728221631902,0.4736508967671362,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 13:00:00,6972,-0.18296273075408792,0.4862319513323045,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 14:00:00,7095,-0.3536813175186071,0.47310602954265735,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 15:00:00,7822,-0.2986375204327707,0.47708133033201505,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 16:00:00,8658,-0.3294654921183708,0.4748822834523098,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 17:00:00,7917,-0.47426947854107887,0.46402453327234344,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 18:00:00,7785,-0.8048669334292968,0.44104942139844,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 19:00:00,7925,-0.7095336654691135,0.4482546479715722,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 20:00:00,8522,-0.7891452209560407,0.44252276750800745,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 21:00:00,7949,-0.5791098984851398,0.4573204898020545,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 22:00:00,7089,-0.7509859011880387,0.4451873751940619,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-03 23:00:00,7636,-0.5700175681012117,0.45840739416097004,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04 00:00:00,7513,-0.3360514901021145,0.4753048025306128,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04 01:00:00,6699,-0.30427958352886625,0.4778202212979314,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-04 02:00:00,5123,-0.2750164869628171,0.47987122974578306,,,,,,,,,,,,,,,,,,,,,,,,,
