ts,cl1_cl2,crack_rb,crack_ho,ovx
2019-02-27 04:00:00+00:00,0.7900000000000063,0.0,0.0,0.4654030561208651
2019-02-27 05:00:00+00:00,0.8250000000000028,0.0,0.0,0.4653858093891208
2019-02-27 06:00:00+00:00,0.6900000000000048,0.0,0.0,0.474009175261288
2019-02-27 07:00:00+00:00,0.6700000000000017,0.0,0.0,0.4742506295057087
2019-02-27 08:00:00+00:00,0.4999999999999929,0.0,0.0,0.4904798040771274
2019-02-27 09:00:00+00:00,0.8150000000000048,0.0,0.0,0.551102066158463
2019-02-27 10:00:00+00:00,0.7000000000000028,0.0,0.0,0.550688144596599
2019-02-27 11:00:00+00:00,1.0399999999999991,0.0,0.0,0.5821116898347763
2019-02-27 12:00:00+00:00,1.3500000000000014,0.0,0.0,0.5780069676796247
2019-02-27 13:00:00+00:00,0.9100000000000037,0.0,0.0,0.57735159187334
2019-02-27 14:00:00+00:00,1.0200000000000031,0.0,0.0,0.5782829153875341
2019-02-27 15:00:00+00:00,1.480000000000004,0.0,0.0,0.6753130281811597
2019-02-27 16:00:00+00:00,1.7199999999999989,0.0,0.0,0.6619813045427891
2019-02-27 17:00:00+00:00,1.3700000000000045,0.0,0.0,0.5898727191197268
2019-02-27 18:00:00+00:00,1.6949999999999932,0.0,0.0,0.5889241488737884
2019-02-27 19:00:00+00:00,1.529999999999994,0.0,0.0,0.6049118692007864
2019-02-27 20:00:00+00:00,1.3249999999999957,0.0,0.0,0.6033079231485633
2019-02-27 21:00:00+00:00,1.3399999999999963,0.0,0.0,0.5736176744506916
2019-02-27 23:00:00+00:00,1.0150000000000006,0.0,0.0,0.5742816736228484
2019-02-28 00:00:00+00:00,0.95000000000001,0.0,0.0,0.5754889448449518
2019-02-28 01:00:00+00:00,0.9699999999999989,0.0,0.0,0.5705736262978166
2019-02-28 02:00:00+00:00,0.9649999999999963,0.0,0.0,0.5759546066020489
2019-02-28 03:00:00+00:00,0.9299999999999997,0.0,0.0,0.5717119105929427
2019-02-28 04:00:00+00:00,0.9699999999999989,0.0,0.0,0.5733158566451657
2019-02-28 05:00:00+00:00,0.884999999999998,0.0,0.0,0.5786278500224208
2019-02-28 06:00:00+00:00,0.8850000000000051,0.0,0.0,0.5706598599565382
2019-02-28 07:00:00+00:00,0.8499999999999943,0.0,0.0,0.5824393777379187
2019-02-28 08:00:00+00:00,0.8349999999999937,0.0,0.0,0.5657445414094029
2019-02-28 09:00:00+00:00,0.8050000000000068,0.0,0.0,0.5225759718533338
2019-02-28 10:00:00+00:00,0.36999999999999744,0.0,0.0,0.5227484391707772
2019-02-28 11:00:00+00:00,0.6049999999999969,0.0,0.0,0.5054327204994653
2019-02-28 12:00:00+00:00,0.36999999999999744,0.0,0.0,0.4843227208444
2019-02-28 13:00:00+00:00,0.1700000000000017,0.0,0.0,0.464213031630506
2019-02-28 14:00:00+00:00,0.39000000000000057,0.0,0.0,0.4604187506467524
2019-02-28 15:00:00+00:00,0.5599999999999952,0.0,0.0,0.2742575281984064
2019-02-28 16:00:00+00:00,-0.0799999999999983,0.0,0.0,0.2636335414438964
2019-02-28 17:00:00+00:00,-0.14999999999999858,0.0,0.0,0.2655651753992618
2019-02-28 18:00:00+00:00,-0.3200000000000003,0.0,0.0,0.2881928874478286
2019-02-28 19:00:00+00:00,0.08500000000000796,0.0,0.0,0.3111137939360491
2019-02-28 20:00:00+00:00,0.3100000000000023,0.0,0.0,0.309251146907661
2019-02-28 21:00:00+00:00,0.3050000000000068,0.0,0.0,0.3113293780828533
2019-02-28 23:00:00+00:00,0.23500000000000654,0.0,0.0,0.315442723603877
2019-03-01 00:00:00+00:00,0.4199999999999946,0.0,0.0,0.3321720533958814
2019-03-01 01:00:00+00:00,0.4399999999999977,0.0,0.0,0.3317753785657618
2019-03-01 02:00:00+00:00,0.4550000000000054,0.0,0.0,0.3270842675313028
2019-03-01 03:00:00+00:00,0.5200000000000031,0.0,0.0,0.3272912283122348
2019-03-01 04:00:00+00:00,0.4650000000000034,0.0,0.0,0.3295850436342313
2019-03-01 05:00:00+00:00,0.6550000000000011,0.0,0.0,0.334465868717878
2019-03-01 06:00:00+00:00,0.9600000000000009,0.0,0.0,0.3563002311062054
2019-03-01 07:00:00+00:00,0.8249999999999957,0.0,0.0,0.3493497982132386
2019-03-01 08:00:00+00:00,0.9799999999999969,0.0,0.0,0.3496429926528923
2019-03-01 09:00:00+00:00,0.720000000000006,0.0,0.0,0.3558863095443413
2019-03-01 10:00:00+00:00,0.8350000000000009,0.0,0.0,0.3633024041944052
2019-03-01 11:00:00+00:00,0.8800000000000026,0.0,0.0,0.3293780828532993
2019-03-01 12:00:00+00:00,0.4750000000000014,0.0,0.0,0.340191783656997
2019-03-01 13:00:00+00:00,0.11000000000000654,0.0,0.0,0.3847400917526128
2019-03-01 14:00:00+00:00,0.529999999999994,0.0,0.0,0.4905315442723604
2019-03-01 15:00:00+00:00,-0.3400000000000034,0.0,0.0,0.725397537166707
2019-03-01 16:00:00+00:00,-1.3400000000000034,0.0,0.0,0.8424338587837604
2019-03-01 17:00:00+00:00,-1.210000000000008,0.0,0.0,0.8426580662964368
2019-03-01 18:00:00+00:00,-1.2999999999999972,0.0,0.0,0.8394156807285019
2019-03-01 19:00:00+00:00,-1.1699999999999946,0.0,0.0,0.8252561139664034
2019-03-01 20:00:00+00:00,-1.4250000000000043,0.0,0.0,0.8273084750439792
2019-03-01 21:00:00+00:00,-1.4350000000000023,0.0,0.0,0.8253337242592529
2019-03-03 23:00:00+00:00,-1.2150000000000034,0.0,0.0,0.206477872443172
2019-03-04 00:00:00+00:00,-1.125,0.0,0.0,0.2063916387844503
2019-03-04 01:00:00+00:00,-1.3049999999999997,0.0,0.0,0.2062536649304956
2019-03-04 02:00:00+00:00,-1.3149999999999977,0.0,0.0,0.2065468593701493
2019-03-04 03:00:00+00:00,-1.3549999999999969,0.0,0.0,0.2064606257114276
2019-03-04 04:00:00+00:00,-1.3250000000000028,0.0,0.0,0.2063398985892173
