ts,pnl_1h,equity_1h,w_t
2019-02-19 12:00:00,0.0,1.0,-0.0
2019-02-19 13:00:00,1.0794288052104405e-05,1.000010794288052,-0.030377824830941147
2019-02-19 14:00:00,0.00030799615491480434,1.0003187937675662,-0.05667367757790223
2019-02-19 15:00:00,-0.0005407248067523003,0.9997778965811155,-0.0768886972448761
2019-02-19 16:00:00,-1.3535768059723067e-05,0.9997643638193962,-0.07630112435252966
2019-02-19 17:00:00,7.305704003476136e-05,0.999837403644549,-0.08233527871719146
2019-02-19 18:00:00,-0.00012511362459060473,0.9997123103629778,-0.08815035332764183
2019-02-19 19:00:00,-0.00013655225070486305,0.9995757973969404,-0.1101001148835707
2019-02-19 20:00:00,7.78257611729846e-05,0.9996535901442227,-0.12553850773445524
2019-02-19 21:00:00,0.00011641607869753334,0.9997699658952431,-0.11940584580565483
2019-02-19 23:00:00,-1.9082815054980228e-05,0.9997508874698864,-0.1076079938132679
2019-02-20 00:00:00,-0.0,0.9997508874698864,-0.10179134473482783
2019-02-20 01:00:00,-0.0003322648524904203,0.9994187053887341,-0.06708769656458273
2019-02-20 02:00:00,6.238499982369706e-05,0.9994810541244937,-0.11782446691447789
2019-02-20 03:00:00,0.0002933981287602097,0.9997742999955052,-0.1185642190295472
2019-02-20 04:00:00,-0.00019647225199959637,0.9995778720872938,-0.12345003894908078
2019-02-20 05:00:00,0.00015458157475542532,0.9997323884088517,-0.1249018964595799
2019-02-20 06:00:00,-0.00023557962003486568,0.9994968718326538,-0.12117355184748031
2019-02-20 07:00:00,0.00045796693821267907,0.9999546083548002,-0.12328019640394812
2019-02-20 08:00:00,0.0002979527456285571,1.0002525475758635,-0.1343468379375922
2019-02-20 09:00:00,-0.0001814542391256986,1.0000710475109096,-0.13630235582631442
2019-02-20 10:00:00,0.0005825890622473108,1.0006536779646595,-0.136556241611732
2019-02-20 11:00:00,-2.6434025736312846e-05,1.000627226659583,-0.1484006200918012
2019-02-20 12:00:00,0.00042331794147174685,1.001050810117353,-0.14833315175564532
2019-02-20 13:00:00,-0.0012229337347087084,0.999826591311503,-0.14033699743609046
2019-02-20 14:00:00,-0.0008283203004353045,0.9989984146490046,-0.17367082710300394
2019-02-20 15:00:00,-0.0024140127917649627,0.996586819697089,-0.15956599292392812
2019-02-20 16:00:00,0.0006328248051710116,0.9972174845570998,-0.18664257302976836
2019-02-20 17:00:00,0.00037745361896093414,0.9975938879055369,-0.19682484498478017
2019-02-20 18:00:00,-6.883794712101384e-05,0.9975252155902331,-0.19727234496002757
2019-02-20 19:00:00,0.00031193399665964064,0.997836377617501,-0.19852861836407487
2019-02-20 20:00:00,-0.0002776098470790562,0.9975593684133007,-0.19875126758011957
2019-02-20 21:00:00,0.00010410350602945994,0.9976632178410251,-0.198837691974047
2019-02-20 23:00:00,-0.00017590145195583767,0.997487727432444,-0.20161823144294283
2019-02-21 00:00:00,0.0005017140613231766,0.9979881810512942,-0.205218867225692
2019-02-21 01:00:00,-0.0008643354378598086,0.9971255844998463,-0.2064138051447563
2019-02-21 02:00:00,-0.0001416717601220536,0.9969843199632276,-0.20349376622608736
2019-02-21 03:00:00,-0.00014746143360278423,0.9968373032261263,-0.21195736957543235
2019-02-21 04:00:00,0.00033538783229506634,0.9971716303284063,-0.2141637198086622
2019-02-21 05:00:00,-0.00011327562635111646,0.9970586750874013,-0.2168850609900448
2019-02-21 06:00:00,0.00018845102962767655,0.9972465718213208,-0.21645483895778145
2019-02-21 07:00:00,0.00015397515721412132,0.9974001230189983,-0.22089660097426303
2019-02-21 08:00:00,0.00034548616258303904,0.99774471096006,-0.22003625300911794
2019-02-21 09:00:00,-0.0008601836386452034,0.9968864672841474,-0.22437080747802615
2019-02-21 10:00:00,7.962753669248702e-05,0.9969658468978994,-0.22886944502969792
2019-02-21 11:00:00,0.0005888840912412692,0.9975529442246485,-0.22534618400701467
2019-02-21 12:00:00,0.000921210983352118,0.9984719009533434,-0.23957737032849147
2019-02-21 13:00:00,-0.00012725851987573436,0.9983448368970905,-0.24230021627374412
2019-02-21 14:00:00,0.00041474645229691776,0.9987588968763627,-0.22547388274142569
2019-02-21 15:00:00,0.0004369918599107262,0.9991953463843111,-0.23713044430153435
2019-02-21 16:00:00,-3.553510319797069e-05,0.9991598398745624,-0.06744562430955202
2019-02-21 17:00:00,-6.438626624969382e-05,0.9990955077030862,-0.061150850721277905
2019-02-21 18:00:00,3.185908848057837e-05,0.9991273379752665,-0.060532266715804174
2019-02-21 19:00:00,-1.0600452927348015e-05,0.9991167467729519,-0.06041198107807082
2019-02-21 20:00:00,4.673938594389718e-05,0.9991634448761822,-0.0591746561611343
2019-02-21 21:00:00,-4.542590398804179e-05,0.9991180569734669,-0.057511715120255144
2019-02-21 23:00:00,-6.130336151148826e-05,0.9990568076780276,-0.058263731128052
2019-02-22 00:00:00,0.00011305245138384765,0.9991697534992074,-0.058581706627025665
2019-02-22 01:00:00,-4.996625197373702e-05,0.9991198287315396,-0.05693154384445134
2019-02-22 02:00:00,7.997671222710016e-06,0.9991278193634417,-0.04557872818136867
2019-02-22 03:00:00,-0.0,0.9991278193634417,-0.04501075370897761
2019-02-22 04:00:00,-3.8228754437812014e-05,0.9990896239513833,-0.03114004720398345
2019-02-22 05:00:00,-0.00014944191075258088,0.998940318088967,-0.04495051227890919
2019-02-22 06:00:00,2.2611375258532087e-05,0.9989629055033603,-0.051764220556256256
2019-02-22 07:00:00,-3.141124393058446e-05,0.998931526835858,-0.05136860052730243
2019-02-22 08:00:00,1.798298815098693e-05,0.9989494906096688,-0.05147180731165604
2019-02-22 09:00:00,-0.00014862504313756952,0.9988010216985346,-0.0501128307533819
2019-02-22 10:00:00,-0.00014670775770553033,0.9986544898402472,-0.046860864665502884
2019-02-22 11:00:00,-0.0002546746961508724,0.9984001578114874,-0.05250381432536131
2019-02-22 12:00:00,5.358985181403207e-05,0.9984536619279957,-0.061992736717940373
2019-02-22 13:00:00,6.946180721075658e-05,0.9985230163237694,-0.05016444087981638
2019-02-22 14:00:00,0.00014558556912658337,0.9986683868653868,-0.0524608162567182
2019-02-22 15:00:00,7.738001963007894e-05,0.9987456638447665,-0.05565073390156603
2019-02-22 16:00:00,8.552474248715183e-05,0.9988310813104769,-0.05459328278919668
2019-02-22 17:00:00,1.9988258433522397e-05,0.9988510462042616,-0.05736130405910273
2019-02-22 18:00:00,7.977095352380468e-05,0.9989307255046456,-0.05718080734898593
2019-02-22 19:00:00,-0.0,0.9989307255046456,-0.0588223288365927
2019-02-22 20:00:00,8.998061718363745e-05,0.9990206099078502,-0.041205707458902015
2019-02-22 21:00:00,-0.00033132339514513657,0.9986896110075556,-0.06228050410798176
2019-02-24 23:00:00,-3.0194607259981625e-05,0.9986594559669766,-0.01447956704266578
2019-02-25 00:00:00,0.0001317278672358996,0.9987910072472062,-0.030906268022506733
2019-02-25 01:00:00,2.569218873405103e-05,0.9988166683742702,-0.0420929796213086
2019-02-25 02:00:00,6.271614486514744e-05,0.9988793103051378,-0.042265140106359386
2019-02-25 03:00:00,-2.2853818664387233e-05,0.9988564820985124,-0.04361651192302655
2019-02-25 04:00:00,3.8201617403974185e-06,0.9988602978918296,-0.04375422246589857
2019-02-25 05:00:00,-3.057599833895033e-05,0.9988297567410204,-0.04378864984202486
2019-02-25 06:00:00,-7.675205958064343e-06,0.9988220905169204,-0.04398660523400636
2019-02-25 07:00:00,9.217294136382315e-05,0.9989141548869026,-0.043977998549542964
2019-02-25 08:00:00,-0.00027555027143097725,0.9986389038203872,-0.046490867785986954
2019-02-25 09:00:00,1.2062222197945421e-05,0.9986509496247407,-0.0693939641301008
2019-02-25 10:00:00,2.4166546524827807e-05,0.9986750835693768,-0.06949694546857552
2019-02-25 11:00:00,0.0012848041703033815,0.9999581854815248,-0.06972006661775185
2019-02-25 12:00:00,0.0013288123562819221,1.001286942274158,-0.17794929448561111
2019-02-25 13:00:00,-0.0013352727759085843,0.9999499510792664,-0.18541253874230365
2019-02-25 14:00:00,0.0016991852314914332,1.001649051268371,-0.18181958782603203
2019-02-25 15:00:00,0.0021536032590026024,1.0038062059295594,-0.18000184249113416
2019-02-25 16:00:00,-0.0006147492958056978,1.0031891167713387,-0.17448616130261016
2019-02-25 17:00:00,-0.0007167944556351369,1.0024700363744836,-0.17315236122579034
2019-02-25 18:00:00,0.0006019541009931895,1.003073477324002,-0.1715644601411319
2019-02-25 19:00:00,-0.00015439124870034497,1.0029186115572997,-0.171389713592328
2019-02-25 20:00:00,-0.00010772274092449824,1.0028105744155384,-0.1709636786725928
2019-02-25 21:00:00,-0.0001539571746221953,1.0026561845328201,-0.17116957520526999
2019-02-25 23:00:00,0.000106441859424789,1.0027629091214656,-0.1690828881123232
2019-02-26 00:00:00,0.0010787653090795957,1.0038446549610576,-0.17325071231193712
2019-02-26 01:00:00,-0.00042340810081367935,1.0034196190021887,-0.1734482582767553
2019-02-26 02:00:00,0.00012571373848464446,1.0035457626337623,-0.17395637805719857
2019-02-26 03:00:00,-0.0,1.0035457626337623,-0.17484505498148423
2019-02-26 04:00:00,-7.75213856322151e-05,1.0034679663756976,-0.12258899280853784
2019-02-26 05:00:00,-0.0002380614295972115,1.003229079357067,-0.17585595118752825
2019-02-26 06:00:00,-1.5984296050630776e-05,1.003213043446456,-0.1772418666368131
2019-02-26 07:00:00,-0.0003392819379085085,1.0028726713809402,-0.17932660697458974
2019-02-26 08:00:00,-0.00046864529354144,1.0024026798234762,-0.179773848813059
2019-02-26 09:00:00,-0.0,1.0024026798234762,-0.1768199118985184
2019-02-26 10:00:00,0.0001611144937030538,1.0025641814237225,-0.1281090219648948
2019-02-26 11:00:00,-0.000855170938139677,1.001706817672149,-0.1833844971219335
2019-02-26 12:00:00,0.0005025955578675276,1.0022102710689966,-0.15579052683266723
2019-02-26 13:00:00,-0.00048653602041032196,1.0017226596720965,-0.19383237350357815
2019-02-26 14:00:00,0.00030655607602522814,1.002029743839911,-0.1900647259318513
2019-02-26 15:00:00,-0.0008660557206948708,1.0011619302479522,-0.17288601170866866
2019-02-26 16:00:00,0.0008323313269748827,1.0019952286858722,-0.11618255220300353
2019-02-26 17:00:00,0.00024813150960802853,1.0022438552745863,-0.17243586120358254
