ts,event_strength,gdelt_art_cnt_z,gdelt_tone_pos_ratio,gdelt_tone_avg,lambda,w_t
2020-04-20 13:00:00,3.073786859375649e-32,0.0,0.5,0.0,0.7977145863740431,0.1289576643843794
2020-04-20 14:00:00,3.0313904760701627e-32,0.0,0.5,0.0,0.8069759434831543,0.13045484520847508
2020-04-20 15:00:00,2.9895788611301326e-32,0.0,0.5,0.0,0.8016302079888599,0.12959065947646484
2020-04-20 16:00:00,2.9483439489137177e-32,0.0,0.5,0.0,0.75576318867142,0.12217584748169359
2020-04-20 17:00:00,2.907677785027579e-32,0.0,0.5,0.0,0.7568969110678146,0.12235912379981116
2020-04-20 18:00:00,2.8675725247923536e-32,0.0,0.5,0.0,0.6633129919142753,0.10723045015623026
2020-04-20 19:00:00,2.828020431729548e-32,0.0,0.5,0.0,0.6492331477255189,0.10495431800007757
2020-04-20 20:00:00,2.789013876068892e-32,0.0,0.5,0.0,0.6538135203373869,0.10569477600865124
2020-04-20 22:00:00,2.712607382604242e-32,0.0,0.5,0.0,0.5837413379412714,0.09436698392051433
2020-04-20 23:00:00,2.6751927056563606e-32,0.0,0.5,0.0,0.5809572519232231,0.0939169116309193
2020-04-21 00:00:00,2.638294084979724e-32,0.0,0.5,0.0,0.5565865506523213,0.08997717081510917
2020-04-21 01:00:00,2.6019044026703906e-32,0.0,0.5,0.0,0.5656743684571346,0.09144629746576562
2020-04-21 02:00:00,2.5660166390008755e-32,0.0,0.5,0.0,0.5583395980163124,0.09026056652765725
2020-04-21 03:00:00,2.53062387106594e-32,0.0,0.5,0.0,0.553965556301149,0.08955346374535608
2020-04-21 04:00:00,2.495719271447277e-32,0.0,0.5,0.0,0.5533886647555254,0.08946020409134264
2020-04-21 05:00:00,2.4612961068962535e-32,0.0,0.5,0.0,0.55345701124614,0.08947125290999168
2020-04-21 06:00:00,2.427347737035188e-32,0.0,0.5,0.0,0.5287238858794677,0.08547292301269109
2020-04-21 07:00:00,2.3938676130763498e-32,0.0,0.5,0.0,0.5257680775385345,0.08499509028087755
2020-04-21 08:00:00,2.360849276558642e-32,0.0,0.5,0.0,0.4435910628954565,0.07171044429913383
2020-04-21 09:00:00,2.3282863581018662e-32,0.0,0.5,0.0,0.37546963921077564,0.060698009722945624
2020-04-21 10:00:00,2.2961725761778415e-32,0.0,0.5,0.0,0.37667881271208487,0.06089348338386124
2020-04-21 11:00:00,2.2645017358988065e-32,0.0,0.5,0.0,0.37632650959127284,0.06083653044807282
2020-04-21 12:00:00,2.2332677278223307e-32,0.0,0.5,0.0,0.3542544859281776,0.057268391331089345
2020-04-21 13:00:00,2.202464526772905e-32,0.0,0.5,0.0,0.3355514161519965,0.05424487360137409
2020-04-21 14:00:00,2.1720861906794673e-32,0.0,0.5,0.0,0.3541493551027355,0.057251395997250154
2020-04-21 15:00:00,2.1421268594292805e-32,0.0,0.5,0.0,0.32610601049076987,0.052717939690372945
2020-04-21 16:00:00,2.1125807537374575e-32,0.0,0.5,0.0,0.30040795716891555,0.048563620599036086
2020-04-21 17:00:00,2.083442174032084e-32,0.0,0.5,0.0,0.21898350078985163,0.03540063236017199
2020-04-21 18:00:00,2.0547054993548644e-32,0.0,0.5,0.0,0.18017907275895625,0.029127551120198766
2020-04-21 19:00:00,2.0263651862766363e-32,0.0,0.5,0.0,0.16973402130354884,0.027439015567418464
2020-04-21 20:00:00,1.998415767828136e-32,0.0,0.5,0.0,0.1701770383790999,0.027510633221553567
2020-04-21 22:00:00,1.9436681229295352e-32,0.0,0.5,0.0,0.16680838166371292,0.02696605987470823
2020-04-21 23:00:00,1.9168593354214024e-32,0.0,0.5,0.0,0.16663025774369183,0.026937264557323697
2020-04-22 00:00:00,1.8904203183896068e-32,0.0,0.5,0.0,0.16659306171305646,0.02693125148784115
2020-04-22 01:00:00,1.8643459716331362e-32,0.0,0.5,0.0,0.16723473903014788,0.027034984338554932
2020-04-22 02:00:00,1.8386312652974297e-32,0.0,0.5,0.0,0.16726466046522437,0.02703982140490473
2020-04-22 03:00:00,1.8132712389042025e-32,0.0,0.5,0.0,0.16046652024020353,0.025940841518425482
2020-04-22 04:00:00,1.7882610003943882e-32,0.0,0.5,0.0,0.16112123561884117,0.026046682087856984
2020-04-22 05:00:00,1.7635957251845464e-32,0.0,0.5,0.0,0.16019595960103641,0.025897102982491305
2020-04-22 06:00:00,1.739270655236128e-32,0.0,0.5,0.0,0.16039860917212928,0.025929863089706368
2020-04-22 07:00:00,1.7152810981377292e-32,0.0,0.5,0.0,0.1566396560988307,0.025322194862068152
2020-04-22 08:00:00,1.6916224261997536e-32,0.0,0.5,0.0,0.1600976857212033,0.025881216134952423
2020-04-22 09:00:00,1.6682900755618126e-32,0.0,0.5,0.0,0.16283464362341354,0.02632366974507346
2020-04-22 10:00:00,1.6452795453123107e-32,0.0,0.5,0.0,0.1672731328224755,0.027041191036877868
2020-04-22 11:00:00,1.6225863966201775e-32,0.0,0.5,0.0,0.16756650379492571,0.027088617066251756
2020-04-22 12:00:00,1.6002062518786906e-32,0.0,0.5,0.0,0.15573709986200257,0.02517628861155572
2020-04-22 13:00:00,1.5781347938608773e-32,0.0,0.5,0.0,0.1553347887619243,0.025111251440732722
2020-04-22 14:00:00,1.5563677648867954e-32,0.0,0.5,0.0,0.15636206005054937,0.02527731898961932
2020-04-22 15:00:00,1.534900966002163e-32,0.0,0.5,0.0,0.15711242032182673,0.02539862140740586
2020-04-22 16:00:00,1.5137302561684495e-32,0.0,0.5,0.0,0.1609669963510285,0.026021747937130357
2020-04-22 17:00:00,1.492851551463921e-32,0.0,0.5,0.0,0.167297847892395,0.027045186447951397
2020-04-22 18:00:00,1.4722608242959204e-32,0.0,0.5,0.0,0.20684649573678923,0.033438577446047044
2020-04-22 19:00:00,1.4519541026239057e-32,0.0,0.5,0.0,0.2348014391673995,0.03795774291498406
2020-04-22 20:00:00,1.4319274691932064e-32,0.0,0.5,0.0,0.24985190944198787,0.04039078541871908
2020-04-22 22:00:00,1.3926990674432033e-32,0.0,0.5,0.0,0.25030926422193606,0.04046472089040857
2020-04-22 23:00:00,1.3734897317951067e-32,0.0,0.5,0.0,0.2553994695015474,0.041287597888407856
2020-04-23 00:00:00,1.3545453482710122e-32,0.0,0.5,0.0,0.2516535188346374,0.04068203161551371
2020-04-23 01:00:00,1.335862262417243e-32,0.0,0.5,0.0,0.2468462355988199,0.03990489148455148
2020-04-23 02:00:00,1.317436870185518e-32,0.0,0.5,0.0,0.2516742071154876,0.04068537606028649
2020-04-23 03:00:00,1.2992656172377928e-32,0.0,0.5,0.0,0.2528827634247422,0.04088074994661205
2020-04-23 04:00:00,1.2813449982605924e-32,0.0,0.5,0.0,0.2932592460511282,0.04740796780685279
2020-04-23 05:00:00,1.263671556288803e-32,0.0,0.5,0.0,0.30193421265978104,0.04881035338632344
2020-04-23 06:00:00,1.246241882038882e-32,0.0,0.5,0.0,0.29828258870151353,0.0482200358656063
2020-04-23 07:00:00,1.2290526132510814e-32,0.0,0.5,0.0,0.2975194970857419,0.04809667531264398
2020-04-23 08:00:00,1.2121004340409283e-32,0.0,0.5,0.0,0.31037807515655436,0.05017537892874992
2020-04-23 09:00:00,1.1953820742595403e-32,0.0,0.5,0.0,0.3174143521040582,0.05131285573638382
2020-04-23 10:00:00,1.178894308862867e-32,0.0,0.5,0.0,0.3190761375934025,0.05158149815445439
2020-04-23 11:00:00,1.1626339572894635e-32,0.0,0.5,0.0,0.3215793550802491,0.051986165545603875
2020-04-23 12:00:00,1.1465978828470147e-32,0.0,0.5,0.0,0.32682876423913043,0.05283477926796835
2020-04-23 13:00:00,1.1307829921072366e-32,0.0,0.5,0.0,0.422694828013944,0.0683323819059213
2020-04-23 14:00:00,1.1151862343091241e-32,0.0,0.5,0.0,0.46332855575067944,0.07490118572832395
2020-04-23 15:00:00,1.09980460077051e-32,0.0,0.5,0.0,0.4686677363902812,0.0757643118097198
2020-04-23 16:00:00,1.0846351243075819e-32,0.0,0.5,0.0,0.4886792174574369,0.07899934587249498
2020-04-23 17:00:00,1.069674878662563e-32,0.0,0.5,0.0,0.47758899302844654,0.07720651236500965
2020-04-23 18:00:00,1.0549209779391931e-32,0.0,0.5,0.0,0.48368993067962884,0.07819278324871927
2020-04-23 19:00:00,1.0403705760460873e-32,0.0,0.5,0.0,0.48806295676406025,0.07889972184527118
2020-04-23 20:00:00,1.026020866147622e-32,0.0,0.5,0.0,0.49811237111264045,0.08052429913765141
2020-04-23 22:00:00,9.979124880299772e-33,0.0,0.5,0.0,0.5086967069919295,0.08223535125750434
2020-04-23 23:00:00,9.84148397582781e-33,0.0,0.5,0.0,0.5164817032285012,0.08349386520354209
2020-04-24 00:00:00,9.705741536282627e-33,0.0,0.5,0.0,0.5052090797786889,0.08167154527056952
2020-04-24 01:00:00,9.571871376358988e-33,0.0,0.5,0.0,0.5670900221110612,0.09167515048150073
2020-04-24 02:00:00,9.439847671922647e-33,0.0,0.5,0.0,0.6053286798426095,0.09785676991592582
2020-04-24 03:00:00,9.309644955028501e-33,0.0,0.5,0.0,0.6192781321407712,0.10011182306217575
2020-04-24 04:00:00,9.181238109008233e-33,0.0,0.5,0.0,0.6150293246270814,0.09942496550341559
2020-04-24 05:00:00,9.054602363624403e-33,0.0,0.5,0.0,0.6486722968709348,0.10486365146656976
2020-04-24 06:00:00,8.9297132902927e-33,0.0,0.5,0.0,0.6407950422147328,0.10359022312568637
2020-04-24 07:00:00,8.806546797369421e-33,0.0,0.5,0.0,0.6539555144270287,0.10571773061731624
2020-04-24 08:00:00,8.68507912550397e-33,0.0,0.5,0.0,0.596295749774634,0.09639651635655645
2020-04-24 09:00:00,8.565286843056071e-33,0.0,0.5,0.0,0.5936055946134329,0.09596162882617172
2020-04-24 10:00:00,8.447146841574955e-33,0.0,0.5,0.0,0.5867810196377405,0.09485837552691628
2020-04-24 11:00:00,8.33063633134214e-33,0.0,0.5,0.0,0.5951842872448455,0.09621683854403984
2020-04-24 12:00:00,8.215732836974957e-33,0.0,0.5,0.0,0.5990537303102296,0.0968423684625141
2020-04-24 13:00:00,8.102414193091414e-33,0.0,0.5,0.0,0.6552339767587847,0.10592440543450374
2020-04-24 14:00:00,7.990658540033693e-33,0.0,0.5,0.0,0.6171676992249449,0.09977065279361898
2020-04-24 15:00:00,7.880444319651803e-33,0.0,0.5,0.0,0.6395975145743349,0.10339663212186205
2020-04-24 16:00:00,7.771750271144803e-33,0.0,0.5,0.0,0.6394390945685795,0.10337102211762877
2020-04-24 17:00:00,7.66455542695938e-33,0.0,0.5,0.0,0.6438478284994839,0.10408373320544509
2020-04-24 18:00:00,7.55883910874557e-33,0.0,0.5,0.0,0.7158920260937165,0.11573031910583459
2020-04-24 19:00:00,7.454580923367145e-33,0.0,0.5,0.0,0.7189142315642933,0.11621888552474238
2020-04-24 20:00:00,7.351760758968136e-33,0.0,0.5,0.0,0.7193215527259693,0.11628473261662374
2020-04-26 22:00:00,3.671114884344717e-33,0.0,0.5,0.0,0.7186941942450019,0.11618331453324003
2020-04-26 23:00:00,3.6204796253252385e-33,0.0,0.5,0.0,0.7361163228460219,0.11899975671866392
2020-04-27 00:00:00,3.570542772522109e-33,0.0,0.5,0.0,0.7484429746272485,0.12099246971468927
2020-04-27 01:00:00,3.5212946928998687e-33,0.0,0.5,0.0,0.7457156449914256,0.1205515725995435
2020-04-27 02:00:00,3.472725886290445e-33,0.0,0.5,0.0,0.756613922981428,0.12231337625640105
2020-04-27 03:00:00,3.424826983560422e-33,0.0,0.5,0.0,0.7848865402937352,0.12688389653634352
2020-04-27 04:00:00,3.3775887448038986e-33,0.0,0.5,0.0,0.7933689548793115,0.1282551543671274
2020-04-27 05:00:00,3.331002057559766e-33,0.0,0.5,0.0,0.8007254684311997,0.12944440027270335
2020-04-27 06:00:00,3.2850579350540794e-33,0.0,0.5,0.0,0.7757442109248402,0.1254059576060748
2020-04-27 07:00:00,3.239747514466417e-33,0.0,0.5,0.0,0.7681837066101875,0.12418373477771039
2020-04-27 08:00:00,3.1950620552201596e-33,0.0,0.5,0.0,0.7647309081187595,0.12362555916371243
2020-04-27 09:00:00,3.150992937296575e-33,0.0,0.5,0.0,0.8452750599506287,0.13664623833578463
2020-04-27 10:00:00,3.107531659571708e-33,0.0,0.5,0.0,0.8895928911872656,0.14381061028595227
2020-04-27 11:00:00,3.0646698381766608e-33,0.0,0.5,0.0,0.9227116608748991,0.14916455423928346
2020-04-27 12:00:00,3.0223992048802158e-33,0.0,0.5,0.0,0.8711068407224559,0.14082217565989189
2020-04-27 13:00:00,2.980711605494032e-33,0.0,0.5,0.0,0.8855523332156795,0.14315741811957372
2020-04-27 14:00:00,2.939598998299408e-33,0.0,0.5,0.0,0.9162512537792881,0.14812017191977597
2020-04-27 15:00:00,2.8990534524961728e-33,0.0,0.5,0.0,0.9886090445061864,0.15981745294176197
2020-04-27 16:00:00,2.8590671466727552e-33,0.0,0.5,0.0,1.0,0.16165890230307509
2020-04-27 17:00:00,2.819632367297362e-33,0.0,0.5,0.0,0.9324627096044438,0.15074089807320545
2020-04-27 18:00:00,2.780741507230163e-33,0.0,0.5,0.0,0.9533921377825324,0.1541243264583063
2020-04-27 19:00:00,2.7423870642556e-33,0.0,0.5,0.0,0.9572615581832745,0.1547498527128394
2020-04-27 20:00:00,2.7045616396353367e-33,0.0,0.5,0.0,0.9617045110874459,0.155468095602312
2020-04-27 22:00:00,2.63046875934644e-33,0.0,0.5,0.0,0.9007464711407154,0.14561368577797654
2020-04-27 23:00:00,2.594187010840007e-33,0.0,0.5,0.0,0.8724249817208946,0.14103526488678014
2020-04-28 00:00:00,2.5584056922550502e-33,0.0,0.5,0.0,0.8861599766523987,0.14325564909054542
2020-04-28 01:00:00,2.523117901220084e-33,0.0,0.5,0.0,0.8474398365021334,0.1369961937368323
2020-04-28 02:00:00,2.4883168305671927e-33,0.0,0.5,0.0,0.8641870878822119,0.13970353601152943
2020-04-28 03:00:00,2.4539957670190387e-33,0.0,0.5,0.0,0.8478763564547925,0.13706676107321256
2020-04-28 04:00:00,2.420148089893629e-33,0.0,0.5,0.0,0.8401195382606049,0.13581280235857568
2020-04-28 05:00:00,2.3867672698272994e-33,0.0,0.5,0.0,0.8393684376549418,0.135691380259145
2020-04-28 06:00:00,2.3538468675151034e-33,0.0,0.5,0.0,0.839904334854816,0.13577801281222396
2020-04-28 07:00:00,2.3213805324687764e-33,0.0,0.5,0.0,0.8729532373629973,0.1411206621140179
2020-04-28 08:00:00,2.289362001791496e-33,0.0,0.5,0.0,0.9076709246646881,0.14673308533371066
2020-04-28 09:00:00,2.257785098969879e-33,0.0,0.5,0.0,0.6030379435406151,0.0974864519998796
2020-04-28 10:00:00,2.226643732682469e-33,0.0,0.5,0.0,0.6129902821950155,0.09909533614209844
2020-04-28 11:00:00,2.1959318956246648e-33,0.0,0.5,0.0,0.5559773578976966,0.08987868938310556
2020-04-28 12:00:00,2.1656436633500098e-33,0.0,0.5,0.0,0.5320295485032417,0.0860073128038347
2020-04-28 13:00:00,2.1357731931271524e-33,0.0,0.5,0.0,0.5093194726672239,0.08233602687296447
2020-04-28 14:00:00,2.1063147228128827e-33,0.0,0.5,0.0,0.4747704058384806,0.07675086265383425
2020-04-28 15:00:00,2.0772625697405314e-33,0.0,0.5,0.0,0.47922885010934574,0.07747160986064174
2020-04-28 16:00:00,2.048611129623874e-33,0.0,0.5,0.0,0.4781324548389289,0.07729436780473586
2020-04-28 17:00:00,2.0203548754758642e-33,0.0,0.5,0.0,0.47658430044778344,0.0770440948652676
2020-04-28 18:00:00,1.9924883565425724e-33,0.0,0.5,0.0,0.48080873284578773,0.07772701196958252
2020-04-28 19:00:00,1.9650061972516807e-33,0.0,0.5,0.0,0.4834751258500902,0.07815805813576666
2020-04-28 20:00:00,1.9379030961754856e-33,0.0,0.5,0.0,0.4795723733139109,0.07752714344480736
2020-04-28 22:00:00,1.884813227557923e-33,0.0,0.5,0.0,0.4810672944470041,0.07776881075421288
2020-04-28 23:00:00,1.8588162187506998e-33,0.0,0.5,0.0,0.4838190019754903,0.07821364877272709
2020-04-29 00:00:00,1.8331777836509362e-33,0.0,0.5,0.0,0.4923298948423402,0.0795895103712011
2020-04-29 01:00:00,1.8078929764933978e-33,0.0,0.5,0.0,0.4936257242889708,0.0797989927371154
2020-04-29 02:00:00,1.7829569197291363e-33,0.0,0.5,0.0,0.5125260232192529,0.08285439431538479
2020-04-29 03:00:00,1.758364803084691e-33,0.0,0.5,0.0,0.5217347532868267,0.0843430675097141
2020-04-29 04:00:00,1.7341118826341426e-33,0.0,0.5,0.0,0.5199730585516953,0.08405827387263964
2020-04-29 05:00:00,1.7101934798839633e-33,0.0,0.5,0.0,0.5185452356263065,0.08382745358583812
2020-04-29 06:00:00,1.6866049808706136e-33,0.0,0.5,0.0,0.5173703127507101,0.08363751684347845
2020-04-29 07:00:00,1.6633418352703407e-33,0.0,0.5,0.0,0.5273046823448754,0.08524349612714424
2020-04-29 08:00:00,1.6403995555215023e-33,0.0,0.5,0.0,0.5381454612033455,0.08699600453751491
2020-04-29 09:00:00,1.6177737159588446e-33,0.0,0.5,0.0,0.5399496079802737,0.08728766092506675
2020-04-29 10:00:00,1.595459951959868e-33,0.0,0.5,0.0,0.6286989541716644,0.10163478281048258
2020-04-29 11:00:00,1.5734539591027338e-33,0.0,0.5,0.0,0.6326069698675715,0.1022665483380661
2020-04-29 12:00:00,1.551751492336012e-33,0.0,0.5,0.0,0.7301456451588297,0.11803454351774699
2020-04-29 13:00:00,1.5303483651597723e-33,0.0,0.5,0.0,0.7876230409499357,0.12732627622857656
2020-04-29 14:00:00,1.5092404488179683e-33,0.0,0.5,0.0,0.8237844908391525,0.133172096523355
2020-04-29 15:00:00,1.4884236715020672e-33,0.0,0.5,0.0,0.9871366256387603,0.15957942332392355
2020-04-29 16:00:00,1.4678940175654522e-33,0.0,0.5,0.0,0.9802686568237724,0.15846915502424086
2020-04-29 17:00:00,1.4476475267488727e-33,0.0,0.5,0.0,0.9822857885687227,0.1587952423279302
2020-04-29 18:00:00,1.4276802934164513e-33,0.0,0.5,0.0,1.0,0.16165890230307509
2020-04-29 19:00:00,1.4079884658023512e-33,0.0,0.5,0.0,1.0,0.16165890230307509
2020-04-29 20:00:00,1.3885682452676313e-33,0.0,0.5,0.0,1.0,0.16165890230307509
2020-04-29 21:00:00,1.3694158855675541e-33,0.0,0.5,0.0,1.0,0.16165890230307509
2020-04-29 22:00:00,1.3505276921288985e-33,0.0,0.5,0.0,0.9657048185893696,0.15611478092194775
2020-04-29 23:00:00,1.3319000213372415e-33,0.0,0.5,0.0,0.977327486625215,0.15799368867845553
2020-04-30 00:00:00,1.3135292798341657e-33,0.0,0.5,0.0,0.9808692206009537,0.15856624150522297
2020-04-30 01:00:00,1.2954119238239693e-33,0.0,0.5,0.0,1.0,0.16165890230307509
2020-04-30 02:00:00,1.2775444583901303e-33,0.0,0.5,0.0,0.9693834470039432,0.1567094639534286
2020-04-30 03:00:00,1.2599234368210847e-33,0.0,0.5,0.0,0.9340097162965327,0.15099098547690404
2020-04-30 04:00:00,1.2425454599454117e-33,0.0,0.5,0.0,0.9469813824534303,0.15308797078887007
2020-04-30 05:00:00,1.2254071754760112e-33,0.0,0.5,0.0,0.9637709124677324,0.1558021477811667
2020-04-30 06:00:00,1.208505277363507e-33,0.0,0.5,0.0,0.918389769489089,0.1484658820219803
2020-04-30 07:00:00,1.1918365051584748e-33,0.0,0.5,0.0,0.9203050541268941,0.1487755048341258
2020-04-30 08:00:00,1.1753976433824723e-33,0.0,0.5,0.0,0.9182330812331145,0.14844055197051567
2020-04-30 09:00:00,1.1591855209078255e-33,0.0,0.5,0.0,0.9205844865740324,0.14882067757679804
2020-04-30 10:00:00,1.1431970103458047e-33,0.0,0.5,0.0,0.9245208865468446,0.1494570316754287
2020-04-30 11:00:00,1.1274290274434047e-33,0.0,0.5,0.0,0.9265571781827695,0.14978621634606126
2020-04-30 12:00:00,1.1118785304883454e-33,0.0,0.5,0.0,0.9594021478255146,0.15509589808468527
2020-04-30 13:00:00,1.096542519722377e-33,0.0,0.5,0.0,0.9515730799469359,0.15383025956537796
2020-04-30 14:00:00,1.0814180367625177e-33,0.0,0.5,0.0,1.0,0.16165890230307509
2020-04-30 15:00:00,1.0665021640304325e-33,0.0,0.5,0.0,1.0,0.16165890230307509
2020-04-30 16:00:00,1.0517920241896034e-33,0.0,0.5,0.0,1.0,0.16165890230307509
2020-04-30 17:00:00,1.0372847795902646e-33,0.0,0.5,0.0,0.9871687827547881,0.15958462180800184
2020-04-30 18:00:00,1.0229776317220668e-33,0.0,0.5,0.0,0.7215297142412874,0.11664170158329797
2020-04-30 19:00:00,1.0088678206741423e-33,0.0,0.5,0.0,0.7240533971366988,0.11704967738993122
2020-04-30 20:00:00,9.949526246027674e-34,0.0,0.5,0.0,0.7263526930419522,0.11742137904204442
2020-04-30 22:00:00,9.676953772073054e-34,0.0,0.5,0.0,0.7151361448483918,0.11560812417344392
2020-04-30 23:00:00,9.543480678420362e-34,0.0,0.5,0.0,0.7393195377687538,0.11951758492691358
2020-05-01 00:00:00,9.411848563566248e-34,0.0,0.5,0.0,0.735972794724815,0.11897655412014001
2020-05-01 01:00:00,9.282032035105068e-34,0.0,0.5,0.0,0.7069974864174255,0.11429243758527424
2020-05-01 02:00:00,9.154006050865534e-34,0.0,0.5,0.0,0.7092833972281084,0.11466197541769196
2020-05-01 03:00:00,9.027745914080488e-34,0.0,0.5,0.0,0.7288807350276798,0.11783005953443323
2020-05-01 04:00:00,8.903227268622017e-34,0.0,0.5,0.0,0.7529122616971711,0.12171496975649027
2020-05-01 05:00:00,8.78042609430356e-34,0.0,0.5,0.0,0.7490026064770987,0.12108293918522989
2020-05-01 06:00:00,8.659318702246063e-34,0.0,0.5,0.0,0.7507988500501747,0.1213733179495223
2020-05-01 07:00:00,8.539881730308788e-34,0.0,0.5,0.0,0.7715810367009426,0.12473294343094307
2020-05-01 08:00:00,8.422092138581902e-34,0.0,0.5,0.0,0.7724185203467941,0.1248683301178282
2020-05-01 09:00:00,8.305927204942487e-34,0.0,0.5,0.0,0.7649001007455377,0.12365291065803516
2020-05-01 10:00:00,8.191364520671212e-34,0.0,0.5,0.0,0.7654730401474348,0.12374553141283202
2020-05-01 11:00:00,8.078381986129477e-34,0.0,0.5,0.0,0.7134180418677573,0.11533037753155088
2020-05-01 12:00:00,7.966957806496768e-34,0.0,0.5,0.0,0.7157429663445588,0.1157062222704082
2020-05-01 13:00:00,7.857070487565638e-34,0.0,0.5,0.0,0.7013019833838673,0.11337170881680537
2020-05-01 14:00:00,7.748698831595847e-34,0.0,0.5,0.0,0.7220926273024496,0.1167327014908575
2020-05-01 15:00:00,7.641821933225008e-34,0.0,0.5,0.0,0.7229800458173454,0.11687616059385898
2020-05-01 16:00:00,7.536419175436281e-34,0.0,0.5,0.0,0.7271008216002601,0.11754232068356206
2020-05-01 17:00:00,7.4324702255806e-34,0.0,0.5,0.0,0.7469056641255565,0.12074394978648674
2020-05-01 18:00:00,7.329955031454871e-34,0.0,0.5,0.0,0.7886158491999571,0.12748677252047247
2020-05-01 19:00:00,7.228853817433692e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-01 20:00:00,7.129147080654455e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-03 22:00:00,3.559952345912116e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-03 23:00:00,3.5108503388077397e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-04 00:00:00,3.462425589954993e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-04 01:00:00,3.414668758009878e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-04 02:00:00,3.3675706304724138e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-04 03:00:00,3.3211221219097015e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-04 04:00:00,3.2753142722030143e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-04 05:00:00,3.2301382448195436e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-04 06:00:00,3.1855853251077007e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-04 07:00:00,3.1416469186162066e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-04 08:00:00,3.0983145494359075e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-04 09:00:00,3.055579858564922e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-04 10:00:00,3.0134346022961045e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-04 11:00:00,2.971870650626758e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-04 12:00:00,2.9308799856904912e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-04 13:00:00,2.8904547002102786e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-04 14:00:00,2.8505869959732886e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-04 15:00:00,2.8112691823264874e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-04 16:00:00,2.7724936746932408e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-04 17:00:00,2.7342529931099747e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-04 18:00:00,2.69653976078342e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-04 19:00:00,2.6593467026675545e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-04 20:00:00,2.6226666440601805e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-04 22:00:00,2.550817319996656e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-04 23:00:00,2.5156341944943537e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-05 00:00:00,2.4809363457346535e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-05 01:00:00,2.4467170803521676e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-05 02:00:00,2.4129697973022117e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-05 03:00:00,2.3796879865875737e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-05 04:00:00,2.346865228002674e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-05 05:00:00,2.314495189895045e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-05 06:00:00,2.282571627944062e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-05 07:00:00,2.251088383956188e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-05 08:00:00,2.2200393846771607e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-05 09:00:00,2.1894186406203765e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-05 10:00:00,2.1592202449116126e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-05 11:00:00,2.1294383721493807e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-05 12:00:00,2.100067277281306e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-05 13:00:00,2.0711012944958497e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-05 14:00:00,2.0425348361293218e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-05 15:00:00,2.0143623915881126e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-05 16:00:00,1.986578526285498e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-05 17:00:00,1.9591778805934053e-34,0.0,0.5,0.0,1.0,0.16165890230307509
2020-05-05 18:00:00,1.9321551688084573e-34,0.0,0.5,0.0,1.0,0.16165890230307509
